subject,date,eid,probe,pid,allen_acronym,region,neuron_id,mod_index,modulated,p_value,firing_rate,latency_peak,latency_peak_onset,latenzy
ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,probe00,ea75c815-b3d8-4612-89e7-4b25cfec110d,CA3,CA3,1443,0.0939999999999998,False,0.5730431901796378,8.495194482959073,0.6258266128925243,0.6193706268636561,
ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,probe00,ea75c815-b3d8-4612-89e7-4b25cfec110d,CA3,CA3,1453,0.0716000000000001,False,0.3287358488517008,5.67134474750667,0.7567802138764819,0.0330899987015982,
ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,probe00,ea75c815-b3d8-4612-89e7-4b25cfec110d,BLAp,BLA,1493,0.0351999999999999,False,0.3639281669363877,4.4704665507268935,0.0399925111541961,0.0182466280584776,
ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,probe00,ea75c815-b3d8-4612-89e7-4b25cfec110d,BLAp,BLA,1499,-0.0447999999999999,False,0.1035292462979476,8.157368882147335,0.0360515928591667,0.0356576277440581,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,PF,PF,7,0.0066666666666665,False,0.2546346412189257,5.521012155184578,0.6268520671724218,0.624177158175371,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,PF,PF,9,-0.0744444444444444,False,0.5366385203667708,3.288155966831313,0.3890449434484253,0.0029382996681306,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,PF,PF,10,0.088888888888889,False,0.4325276473948616,3.066451777058836,0.5129865054404945,0.4678368350014352,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,PF,PF,15,0.0088888888888889,False,0.2878694096178119,3.1832342309307577,0.04129903219291,0.0273269823333066,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,PF,PF,22,0.1333333333333333,False,0.5495043837683502,4.381470867012461,0.98267291200591,0.0020938592610946,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,PF,PF,47,0.08,False,0.8443628552028443,2.688733527816837,0.4175790252584193,0.0745681618172966,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,PF,PF,50,0.158888888888889,False,0.8974539369461823,4.412187085348566,0.5579749746498237,0.3983930141293967,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,91,0.0033333333333331,False,0.2084859361363911,2.326829569203328,0.0969485895489015,0.0121159651621383,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,94,0.068888888888889,False,0.2666971434521556,5.408791515917028,0.5577027163999446,0.5569305143117163,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,96,0.3655555555555554,False,0.1048332231625265,3.869331147428301,0.4957560645693775,0.4894153557702339,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,105,0.0355555555555555,False,0.6677424387447755,1.5768672482445762,0.0979374411358549,0.0075882242435909,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,108,0.0022222222222221,False,0.6120098902822448,1.906230262680232,0.2453472484303347,0.231914036496164,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,109,0.2366666666666665,True,0.0478639416680043,0.7198543445698963,0.6017801332991439,0.2710164558334327,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,113,-0.0422222222222221,False,0.9919511682589498,6.648388604411704,0.9769655940744996,0.0155881585242241,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,118,-0.1688888888888888,False,0.9255805665285312,5.981451309252522,0.3486712452663596,0.2163586073370424,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,119,-0.2066666666666665,False,0.5498102678784216,1.9491113199613288,0.3447046144469823,0.1439397890198961,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,123,-0.0511111111111111,False,0.538111780944347,2.014801450264285,0.8878830541402749,0.3318880788169736,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,124,0.1022222222222222,False,0.833181853412637,10.946226203677345,0.8258725322643841,0.7245151301594888,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,127,-0.0066666666666665,False,0.8804190696394776,3.0348231958018568,0.8060587875197598,0.5966375249786324,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,129,-0.0633333333333332,False,0.980881687191894,6.069342270630089,0.5515249635677719,0.1508008062155568,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,130,0.06,False,0.0969002514846993,1.4092965917773126,0.6305353646507683,0.418517843895188,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,132,0.1011111111111111,False,0.2998656941388584,1.4740743591593946,0.9870988358316026,0.2881384589836671,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,134,0.0788888888888887,False,0.7907555035067274,3.2118216024514887,0.773489624280046,0.0903958517455976,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,136,-0.0955555555555555,False,0.8020407916053727,5.919714751606688,0.5873996302379965,0.0004123526086914,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,137,-0.0366666666666666,False,0.3338956973749665,5.782556192501904,0.9766794663046312,0.8384640821300309,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,138,-0.2444444444444444,False,0.6289925233372402,4.230018622147312,0.9505186392016184,0.2945495764911356,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,155,0.1777777777777778,False,0.1968037204598656,2.7763203682207784,0.2807302017222355,0.0803653458069675,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,157,0.1111111111111111,False,0.8539911182784425,1.5549705381435908,0.3813709497499076,0.1602924473550047,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,CA3,CA3,175,0.1100000000000001,False,0.8727170452707603,15.352330869553414,0.7785812631495901,0.011449362228177,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,DG-po,DG,178,0.0155555555555555,False,0.3926258224878747,9.153128943185536,0.6460296640320848,0.0060021598660569,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,DG-po,DG,182,0.0588888888888887,False,0.8883465936232463,10.053935267062188,0.9463436860523872,0.0086688024334762,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,DG-sg,DG,193,0.0511111111111111,False,0.8540785556380979,8.78696729094128,0.3780931975843487,0.3742376808818335,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,DG-sg,DG,194,0.1066666666666666,False,0.4599590649525145,3.565210173803504,0.1427564420746421,0.0826792700249825,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,DG-sg,DG,195,0.0333333333333334,False,0.2192396622878308,1.6532016126244005,0.956404685943653,0.0667117534430872,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,DG-sg,DG,198,0.0955555555555558,False,0.932971344661638,8.318925112532717,0.790797792074045,0.167714616683952,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,DG-sg,DG,199,0.0311111111111113,False,0.7941822957910317,1.6723612339627627,0.1241844494606994,0.1228150224533237,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,DG-mo,DG,221,-0.0322222222222221,False,0.2421146895791528,4.188658169734339,0.981876646620094,0.9205040374922646,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,CA1,CA1,231,0.0522222222222223,False,0.8557724622724461,21.66101634642622,0.6066272565026338,0.1369777850964055,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,CA1,CA1,259,0.021111111111111,False,0.8871860540130604,10.330077111113503,0.73834828683448,0.7380566111642111,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,CA1,CA1,261,0.0455555555555555,False,0.7757072678494032,21.8717721811482,0.7198901628357817,0.0600738533985349,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,CA1,CA1,262,-0.0033333333333332,False,0.3876572849430378,2.6710945113465985,0.3892375721979988,0.0488119152087165,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,scwm,root,271,-0.1577777777777778,False,0.4240363993048512,2.270263068109115,0.9328437564104206,0.0746209583617201,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa6a,VISa,274,0.0322222222222223,False,0.4439008708281141,3.613261287636222,0.8744970898233078,0.0042438333020982,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa6a,VISa,280,-0.0555555555555555,False,0.9132546467443748,1.727711251162476,0.7937144597203769,0.7485760339495755,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa6a,VISa,284,0.1122222222222222,False,0.3523479527274465,0.9528110103664912,0.2409555546228148,0.1872393708363233,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa6a,VISa,288,-0.0466666666666667,False,0.2832658364241007,2.72887749633531,0.8109421369968004,0.2411740707307217,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa6a,VISa,292,0.0622222222222221,False,0.3611563427631399,1.536723279726103,0.1306426910018672,0.0353379527014112,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa6a,VISa,294,0.0422222222222223,False,0.2734434786499773,2.94693223442429,0.0994679367913704,0.0842403016663411,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa6a,VISa,295,0.0177777777777776,False,0.4889921483282697,10.262866375942425,0.6975458828610499,0.0148881648501628,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa6a,VISa,296,-0.0244444444444444,False,0.9823276927750814,3.281769426385192,0.0735570674482914,0.071007087925409,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa6a,VISa,297,-0.01,False,0.6788506581036822,9.798777770190982,0.9737072750026528,0.2287751374860818,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,301,-0.0388888888888889,False,0.2749572631564306,7.872475523251514,0.9593111091958236,0.2943968081394814,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,302,-0.0955555555555556,False,0.4061673871525507,3.360536758554015,0.3097966057075609,0.003276220677435,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,304,0.0222222222222221,False,0.836011140363975,9.052160779942104,0.5917857933100095,0.0518118880968359,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,309,-0.0311111111111112,False,0.9179832656537562,0.7183337397017723,0.4428538059155471,0.0063938204011719,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,310,0.2733333333333334,False,0.9997533408983588,9.249231170850974,0.2161641185566623,0.0190788505810814,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,312,0.0411111111111111,False,0.6848807275031057,5.629583342768631,0.1840922322699043,0.0150159966624414,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,313,0.0555555555555555,False,0.544987110914421,8.974305810694156,0.3076300218804135,0.3072170023456237,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,317,0.1255555555555556,False,0.6786695754851226,3.5189837858125346,0.7270345194360743,0.2127808760747029,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,320,0.1444444444444446,False,0.1390151692757745,2.001420127424794,0.1979170648078252,0.0004494039299061,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,322,0.0055555555555555,False,0.1951966669925197,4.435908521291299,0.3864375975022085,0.0264547720526024,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,323,0.0622222222222221,False,0.8951395553030379,8.259317401702257,0.2056392314257209,0.0237241971099138,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,327,0.0311111111111113,False,0.9949250902523346,0.8031834913430909,0.9439269718536708,0.1734173378627019,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,329,0.01,False,0.9670579748150108,2.842010498523735,0.2731941997476497,0.2617553666495951,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,330,0.0688888888888887,False,0.8632240299460807,4.03659768292194,0.3190243284084317,0.3183826427948588,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,331,-0.0755555555555554,False,0.3226787851757302,0.7806785392948558,0.5640072592495926,0.1836116912049874,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,333,-0.171111111111111,False,0.5403274665773359,3.6914203778577934,0.8949709349085424,0.8789387406804963,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,341,-0.1122222222222222,False,0.2652067303121506,4.362919487621348,0.5984496027808746,0.001193927523218,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,346,0.0188888888888889,False,0.5247503790369834,1.7930972604918074,0.3804181947898541,0.3221353608360005,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,347,0.0455555555555555,False,0.4971150965596193,8.426279816222271,0.7012624982116904,0.0917522828917754,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,Eth,Eth,380,0.1699999999999999,False,0.8653210902113666,4.347713438940108,0.6001134816947342,0.3457518348345729,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,384,0.0922222222222222,False,0.8640197829292988,6.520657795489289,0.3451601618753557,0.0079521665493302,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,385,0.0233333333333334,False,0.6332752061857079,2.975823726918646,0.5118614462598998,0.5115170100143587,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,390,-0.1166666666666665,False,0.5534512263606564,4.077349893387663,0.084542152922495,0.0792153587672146,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,391,-0.0622222222222221,False,0.3176348036954246,5.32272528038121,0.4236317189688634,0.0250853450452268,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,392,-0.2644444444444445,False,0.7189524698961416,3.013534727648121,0.0349740802321321,0.0279158800822187,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,393,-0.2099999999999999,False,0.1813850048168673,4.061535602759173,0.563761040488771,0.179600545944595,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,396,-0.0688888888888888,False,0.178079011383918,0.8451521857033129,0.3946162124952934,0.0855820256047081,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,397,0.0733333333333332,False,0.3886722936982244,6.357040711679147,0.3673433641056363,0.1403232066322743,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,402,-0.0422222222222221,False,0.1313146834939219,8.672313683884733,0.2411638926269006,0.2124586248046398,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,404,0.02,False,0.209354128495622,1.4384922052452933,0.852436167959695,0.2512665649460359,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,406,0.1411111111111109,False,0.4266814644778408,3.7668423793167447,0.2551916320771852,0.2381472557899542,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,410,-0.0455555555555555,False,0.3354259417030603,2.802474771952511,0.6212549481797396,0.4710757386592377,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,412,-0.2977777777777778,False,0.1745500257592007,1.428456213115675,0.152613746807674,0.1450397522057755,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,414,-0.1511111111111112,False,0.3914629727374057,1.7763706069424436,0.4979772923306882,0.0041883066137415,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,444,0.1211111111111109,False,0.1619679225874045,1.852096729375018,0.4291177997447448,0.4178113501452571,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,447,0.0066666666666665,False,0.8702414424955027,3.0123182437536213,0.3448851759999343,0.0018327221941945,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,451,-0.0833333333333332,False,0.6488542639043344,0.8034876123167156,0.5641072583457571,0.0086605267119921,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,452,-0.0466666666666666,False,0.8738849334710089,2.536977161978063,0.2906856723934652,0.2525276656870119,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa5,VISa,454,-0.0166666666666666,False,0.9028244398886744,10.485178807662152,0.7026014069110715,0.167131228346534,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,467,-0.1155555555555554,True,0.0197258791987118,3.407371388492234,0.9767517778104776,0.0169243218215342,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,LP,LP,469,-0.0266666666666666,False,0.2415441424873238,1.6912167343275002,0.80685045312066,0.0102576521439914,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,DG-sg,DG,482,-0.1433333333333332,False,0.1785685744419467,4.111715563407265,0.2273973503724846,0.0049326941789331,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,CA1,CA1,483,-0.1433333333333332,False,0.9090924553159334,3.1923578601395017,0.4288789231381997,0.315221626028233,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,CA1,CA1,484,0.0155555555555555,False,0.3506589849355316,3.375742807235255,0.8980273866604875,0.2909440332241502,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,CA1,CA1,486,0.0722222222222221,False,0.7447811401539661,1.5701765868248307,0.935738227368347,0.8084532987695638,
ZFM-02181,2021-07-15,6c49b1c9-44e5-4e8a-b62f-f4b8a5960f2b,probe00,edd8c66a-b315-40c1-9cd1-78e0737a6b4b,VISa4,VISa,491,-0.1166666666666665,False,0.325336869672965,6.975622772031985,0.1237871741222988,0.1156205878369291,
ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,eead949d-45e5-46ae-9b1d-646b280b4ecf,OLF,root,13,0.1926278240190251,False,0.6201347441553418,9.508917431559816,0.8081709864445656,0.5428341730057582,
